id,question
013000856, What is the shape of the field on the right?
013000856, What is the color of the soil in the field on the left?
013000856, What is the color of the soil in the field on the right?
013000856, What is the texture of the soil in the field on the left?
013000856, What is the texture of the soil in the field on the right?
013000856, How far away is the shadow cast by the larger trees on the left?
013000856, What is the shape of the shadow cast by the larger trees on the left?
013000856, What is the color of the shadow cast by the larger trees on the left?
013000856, What is the size of the shadow cast by the larger trees on the left?
013000862,What is the approximate size of the asphalted area?
013000862,How many rocks are scattered throughout the area?
013000862,Are there any other objects in the area besides rocks?
013000862,Are there any trees or other vegetation in the area?
013000862,Are there any buildings or structures in the area?
013000862,Are there any roads or pathways leading to or from the area?
013000862,Are there any other vehicles or people in the area?
013000862,Are there any signs or markings on the asphalted area?
013000862,Are there any other colors or textures in the area besides asphalt?
013000862, Are there any shadows or changes in light in the area?
013000862, Are there any other shapes or patterns in the area?
013000862, Are there any other objects or features in the area that are not rocks?
013000862, Are there any other materials in the area besides asphalt?
013000862, Are there any other objects or features in the area that are not rocks?
013000862, Are there any other colors or textures in the area besides asphalt?
013000862, Are there any shadows or changes in light in the area?
013000862, Are there any other shapes or patterns in the area?
013000862, Are there any other objects or features in the area that are not rocks?
013000862, Are there any other materials in the area besides asphalt?
013000862, Are there any other objects or features in the area that are not rocks?
013000863,What is the size of the rocks?
013000863,How many rocks are there?
013000863,Are the rocks arranged in any particular pattern?
013000863,What is the color of the asphalt surface?
013000863,Are there any other objects in the image?
013000863,Are the rocks smooth or rough?
013000863,Are the rocks of the same size?
013000863,Are the rocks arranged in a line?
013000863,Are there any shadows in the image?
013000863, Are the rocks in the same position as when the image was taken?
013000863, Are there any other colors in the image?
013000863, Are the rocks arranged in a circle?
013000863, Are there any cracks in the asphalt surface?
013000863, Are the rocks arranged in a triangle?
013000863, Are there any other shapes in the image?
013000863, Are the rocks arranged in a square?
013000863, Are there any other textures in the image?
013000863, Are the rocks arranged in a rectangle?
013000863, Are there any other objects in the image besides the rocks?
013000863, Are the rocks arranged in a specific order?
013000864,What is the size of the asphalted area?
013000864,How many rocks are there?
013000864,What is the shape of the asphalted area?
013000864,Is the soil area larger than the asphalted area?
013000864,Are there any other objects in the image?
013000864,What is the color of the rocks?
